Model_index Run_id Replica_id Frame_id CrossLinkingMassSpectrometryRestraint_Distance_ GaussianEMRestraint_None SAXSRestraint_Score ConnectivityRestraint_None CrossLinkingMassSpectrometryRestraint_Data_Score ExcludedVolumeSphere_None Total_Score
2221 2 0 1595 1.00 2.82 916.79 0.20 95.40 7.90 92.45
2222 2 0 1596 1.00 2.82 875.14 0.25 95.40 5.40 91.09
2223 2 0 1597 1.00 2.76 923.20 1.48 95.04 10.10 95.53
2224 2 0 1604 1.00 2.33 908.81 0.90 95.32 4.93 89.62
2225 2 0 1605 1.00 2.35 856.56 2.41 95.45 5.81 92.16
2226 2 0 1606 1.00 2.35 912.15 0.00 95.34 2.82 86.66
2227 2 0 1607 1.00 2.36 774.42 1.58 95.58 4.93 90.58
2228 2 0 1608 1.00 2.29 647.58 0.05 95.23 3.98 87.70
2229 2 0 1609 1.00 2.30 605.09 0.00 94.96 4.18 87.60
2230 2 0 1610 1.00 2.34 574.49 0.48 95.89 4.53 89.83
2231 2 0 1611 1.00 2.32 547.80 1.55 95.89 3.14 89.06
2232 2 0 1612 1.00 2.33 575.05 3.88 95.93 4.30 92.58
2233 2 0 1613 1.00 2.36 607.25 0.92 96.76 4.54 90.72
2234 2 0 1614 1.00 2.36 636.01 0.99 96.76 2.81 89.05
2235 2 0 1615 1.00 2.34 652.22 0.13 96.76 1.44 86.81
2236 2 0 1616 1.00 2.36 615.58 1.29 96.43 3.64 89.86
2237 2 0 1617 1.00 2.74 663.78 0.03 98.85 4.71 92.47
2238 2 0 1618 1.00 2.73 627.58 1.63 98.85 3.37 93.15
2239 2 0 1619 1.00 2.77 656.34 0.39 96.19 3.44 88.92
2240 2 0 1620 1.00 2.81 628.82 0.19 97.04 2.41 88.60
2241 2 0 1621 1.00 2.88 625.56 2.39 94.98 3.92 90.30
2242 2 0 1622 1.00 3.01 646.49 0.00 95.75 6.67 91.58
2243 2 0 1623 1.00 3.01 701.84 1.59 95.75 3.49 91.88
2244 2 0 1625 1.00 3.01 677.61 3.23 97.12 5.39 95.09
2245 2 0 1626 1.00 2.96 682.16 2.05 97.32 9.64 98.10
2246 2 0 1627 1.00 2.91 777.43 4.53 97.94 6.18 97.70
2247 2 0 1628 1.00 2.87 832.52 2.03 98.48 7.79 97.47
2248 2 0 1629 1.00 3.04 704.65 2.29 95.13 4.92 91.86
2249 2 0 1630 1.00 2.87 628.69 0.82 95.79 5.06 90.67
2250 2 0 1631 1.00 2.87 601.87 0.22 96.61 3.33 90.27
2251 2 0 1632 1.00 2.92 635.14 1.10 95.95 2.93 89.49
2252 2 0 1633 1.00 3.09 663.28 5.84 95.43 3.52 94.01
2253 2 0 1636 1.00 3.02 699.56 3.12 95.11 5.18 92.72
2254 2 0 1637 1.00 3.00 827.08 2.42 97.99 2.58 92.13
2255 2 0 2849 1.00 2.72 911.48 0.66 95.72 5.83 91.06
2256 2 0 2850 1.00 2.84 929.84 0.37 95.43 3.20 87.99
2257 2 0 6165 1.00 2.54 893.78 1.10 96.07 4.47 90.31
2258 2 0 6168 1.00 2.33 929.76 1.47 95.87 2.07 87.88
2259 2 0 6169 1.00 2.34 863.40 0.62 95.87 2.28 87.25
2260 2 0 6170 1.00 2.37 881.11 1.06 98.51 5.12 94.58
2261 2 0 6171 1.00 2.40 887.90 1.19 99.53 4.15 93.46
2262 2 0 6172 1.00 2.85 925.18 0.58 98.02 3.99 93.89
2263 2 0 6174 1.00 2.93 924.84 1.65 95.81 2.23 88.96
2264 2 0 6186 1.00 2.85 881.05 0.12 96.53 7.31 92.96
2265 2 0 6187 1.00 2.87 864.54 0.69 95.83 8.64 94.16
2266 2 0 6188 1.00 2.73 876.39 0.08 96.29 8.20 94.41
2267 2 0 6189 1.00 2.76 853.56 0.60 95.74 5.06 90.63
2268 2 0 6190 1.00 2.73 829.36 0.49 95.67 7.46 93.41
2269 2 0 6191 1.00 2.72 825.98 1.63 95.67 6.70 92.86
2270 2 0 6192 1.00 2.82 875.07 0.01 99.48 5.42 93.87
2271 2 0 6193 1.00 2.82 898.07 2.80 99.48 7.69 98.97
2272 2 0 6194 1.00 2.81 901.36 1.26 94.94 4.04 90.23
2273 2 0 6195 1.00 2.80 890.73 1.12 94.94 6.93 92.35
2274 2 0 6208 1.00 2.95 903.85 0.19 96.53 6.69 92.51
2275 2 0 8915 1.00 2.82 870.99 0.00 94.94 7.82 92.43
2276 2 0 8916 1.00 2.85 887.54 1.46 94.94 3.46 91.27
2277 2 0 8944 1.00 2.93 922.75 0.02 97.23 1.69 88.01
2278 2 0 9763 1.00 2.70 895.98 0.43 95.55 3.14 88.46
2279 2 0 9764 1.00 2.70 860.04 2.74 95.55 2.20 90.62
2280 2 0 9765 1.00 2.71 889.31 1.16 99.47 0.59 90.06
2281 2 0 9766 1.00 2.71 834.01 1.62 99.47 1.08 91.02
2282 2 0 9767 1.00 2.77 926.69 0.53 95.40 1.15 85.98
2283 2 0 9768 1.00 2.77 876.02 0.84 95.40 2.38 87.53
2284 2 0 9805 1.00 2.47 912.56 0.69 94.99 5.02 89.54
2285 2 0 9806 1.00 2.49 913.39 0.17 95.72 5.02 90.40
2286 2 0 9809 1.00 2.55 921.84 0.66 95.88 3.39 90.68
2287 2 0 9810 1.00 2.54 929.78 0.92 96.34 6.36 92.29
2288 2 0 9974 1.00 2.96 836.02 0.84 95.02 5.18 90.22
2289 2 0 9975 1.00 3.01 866.88 0.25 94.94 9.66 94.01
2290 2 0 9976 1.00 2.98 848.98 0.95 97.85 1.32 89.73
2291 2 0 9977 1.00 2.92 882.94 1.12 96.75 3.81 91.08
2292 2 0 9978 1.00 3.02 857.16 1.59 97.79 0.80 89.49
2293 2 0 9979 1.00 3.03 911.18 1.27 97.79 1.40 89.62
2294 2 0 10037 1.00 3.09 891.68 0.00 94.94 7.79 92.46
2295 2 0 10038 1.00 3.04 885.75 0.08 94.94 10.83 95.03
2296 2 0 10039 1.00 2.95 814.68 2.75 95.32 5.78 93.05
2297 2 0 10040 1.00 2.79 829.29 0.52 95.44 4.62 89.78
2298 2 0 10041 1.00 2.86 848.28 2.66 94.94 7.62 94.21
2299 2 0 10042 1.00 2.78 833.25 4.07 94.94 7.50 95.43
2300 2 0 10043 1.00 2.77 754.31 0.28 94.94 4.11 88.24
2301 2 0 10044 1.00 2.70 729.66 2.94 98.56 0.84 91.18
2302 2 0 10045 1.00 2.78 761.51 4.56 97.00 0.46 91.00
2303 2 0 10046 1.00 2.82 923.98 4.78 96.06 9.20 99.03
2304 2 1 931 1.00 2.97 898.40 1.65 96.00 2.37 89.24
2305 2 1 932 1.00 2.95 919.64 3.06 95.33 4.41 91.89
2306 2 1 933 1.00 3.01 808.72 1.50 95.73 6.09 92.52
2307 2 1 934 1.00 3.01 837.85 0.17 95.73 4.55 89.58
2308 2 1 937 1.00 3.04 927.81 0.24 96.12 2.66 88.20
2309 2 1 1071 1.00 2.64 857.68 0.53 95.75 6.02 91.51
2310 2 1 1072 1.00 2.67 876.92 0.43 95.75 5.11 90.10
2311 2 1 1073 1.00 2.55 921.98 0.19 96.74 6.94 92.55
2312 2 1 1074 1.00 2.54 857.45 1.66 96.74 5.65 92.73
2313 2 1 1075 1.00 2.48 841.45 3.59 96.87 3.96 93.04
2314 2 1 1078 1.00 2.41 903.26 0.97 98.29 9.29 97.09
2315 2 1 1079 1.00 2.82 863.83 2.64 96.13 5.15 92.92
2316 2 1 1080 1.00 2.80 878.10 3.13 96.13 8.44 96.64
2317 2 1 1081 1.00 2.85 918.59 1.48 95.03 5.67 93.36
2318 2 1 1082 1.00 2.84 905.44 2.77 96.74 4.91 93.99
2319 2 1 1121 1.00 2.57 894.32 0.36 95.48 8.25 92.79
2320 2 1 1165 1.00 2.65 888.31 3.32 95.49 5.48 94.33
2321 2 1 1180 1.00 2.99 832.35 4.15 95.22 7.89 96.54
2322 2 1 1181 1.00 2.98 891.46 0.09 95.03 8.78 95.33
2323 2 1 1190 1.00 2.99 830.28 1.44 96.28 7.84 100.44
2324 2 1 1191 1.00 3.03 886.28 3.72 95.96 5.13 94.05
2325 2 1 1312 1.00 3.07 893.43 0.96 95.88 6.87 92.92
2326 2 1 1313 1.00 3.07 873.16 0.00 95.88 6.59 91.94
2327 2 1 1314 1.00 3.05 896.71 2.61 98.49 6.27 97.02
2328 2 1 1315 1.00 2.92 849.21 4.12 96.25 8.64 98.71
2329 2 1 2184 1.00 2.16 883.56 1.33 96.50 8.95 95.08
2330 2 1 2185 1.00 2.18 865.33 1.92 95.72 7.94 94.64
2331 2 1 2186 1.00 2.14 878.74 2.14 98.35 4.56 93.45
2332 2 1 2187 1.00 2.13 868.03 0.81 95.15 6.88 92.19
2333 2 1 2188 1.00 2.43 783.32 0.66 94.94 5.25 89.59
2334 2 1 2189 1.00 2.43 832.91 2.95 94.94 5.38 91.84
2335 2 1 2190 1.00 2.41 790.07 0.31 94.94 6.97 91.61
2336 2 1 2191 1.00 2.41 783.47 1.25 94.94 5.97 90.71
2337 2 1 2192 1.00 2.57 771.83 6.91 96.96 9.55 102.22
2338 2 1 2193 1.00 2.63 776.87 1.56 97.51 7.01 94.85
2339 2 1 2194 1.00 2.67 776.29 0.70 94.94 7.66 95.89
2340 2 1 2195 1.00 2.64 766.19 1.49 97.20 3.65 92.61
2341 2 1 2196 1.00 2.64 693.05 0.73 95.66 3.84 89.01
2342 2 1 2197 1.00 2.69 656.02 1.51 95.80 4.31 90.45
2343 2 1 2198 1.00 2.63 635.45 1.02 96.56 5.57 91.92
2344 2 1 2199 1.00 2.62 679.56 0.14 99.45 5.26 93.60
2345 2 1 2200 1.00 2.65 842.42 1.16 99.19 9.12 102.75
2346 2 1 2201 1.00 2.74 820.89 2.06 100.91 6.31 98.16
2347 2 1 2202 1.00 2.93 783.11 2.94 95.52 9.31 97.36
2348 2 1 2203 1.00 3.00 726.65 0.14 96.49 5.44 91.75
2349 2 1 2204 1.00 3.04 757.37 1.13 96.09 3.96 90.88
2350 2 1 2205 1.00 3.04 766.90 0.51 96.09 4.17 90.02
2351 2 1 2574 1.00 2.88 891.99 0.85 95.76 5.61 92.97
2352 2 1 2847 1.00 2.38 911.51 0.98 95.11 5.33 89.93
2353 2 1 2853 1.00 2.39 790.59 5.11 94.96 3.22 95.49
2354 2 1 2854 1.00 2.35 848.90 1.80 96.26 5.59 92.13
2355 2 1 2855 1.00 2.29 814.40 0.58 96.50 4.79 90.30
2356 2 1 2856 1.00 2.29 839.34 0.97 96.50 3.31 89.21
2357 2 1 2857 1.00 2.33 816.67 2.42 95.57 3.52 89.98
2358 2 1 2858 1.00 2.27 911.02 1.49 95.21 2.80 87.91
2359 2 1 2859 1.00 2.28 852.18 0.72 94.94 4.94 89.15
2360 2 1 2860 1.00 2.29 892.40 0.00 94.94 6.75 90.13
2361 2 1 2861 1.00 2.30 842.60 2.88 95.22 4.82 91.39
2362 2 1 2960 1.00 2.80 894.63 2.64 95.13 4.16 90.87
2363 2 1 2966 1.00 2.70 907.21 0.29 95.07 4.58 88.77
2364 2 1 2968 1.00 2.69 849.19 10.89 95.07 5.21 100.46
2365 2 1 2985 1.00 3.07 916.00 2.43 96.66 2.87 97.23
2366 2 1 2986 1.00 3.07 928.29 0.78 96.66 3.28 89.94
2367 2 1 2987 1.00 3.06 919.20 1.45 96.66 2.92 90.23
2368 2 1 2988 1.00 3.06 843.12 0.12 97.48 7.79 94.59
2369 2 1 3482 1.00 2.88 922.16 6.66 96.15 4.78 96.61
2370 2 1 3515 1.00 2.99 919.29 1.26 95.39 7.20 92.99
2371 2 1 3520 1.00 2.91 906.74 1.77 96.99 8.04 98.05
2372 2 1 3540 1.00 2.85 905.89 0.20 95.58 6.49 91.26
2373 2 1 3541 1.00 2.84 925.62 3.31 95.58 3.41 91.44
2374 2 1 3543 1.00 2.81 923.33 0.88 97.05 4.40 91.87
2375 2 1 3544 1.00 2.85 902.47 1.30 96.95 2.41 89.72
2376 2 1 3545 1.00 2.84 908.49 0.14 97.53 2.10 88.74
2377 2 1 3546 1.00 2.88 897.80 1.06 96.87 2.26 89.55
2378 2 1 3548 1.00 2.86 929.30 1.13 96.72 1.74 88.59
2379 2 1 3550 1.00 2.85 893.97 0.51 97.51 0.98 87.98
2380 2 1 3551 1.00 2.83 879.87 0.64 97.40 2.98 90.00
2381 2 1 3552 1.00 2.83 926.46 1.26 97.40 7.94 95.57
2382 2 1 3587 1.00 2.86 893.69 1.55 95.36 6.95 93.33
2383 2 1 3957 1.00 3.09 899.22 0.81 95.78 4.72 90.53
2384 2 1 3966 1.00 3.08 871.04 0.87 95.34 1.71 87.99
2385 2 1 4014 1.00 2.88 905.52 0.80 97.03 2.77 89.62
2386 2 1 4016 1.00 2.99 902.06 3.88 96.53 2.82 92.40
2387 2 1 4017 1.00 3.02 909.22 0.00 100.41 3.06 92.83
2388 2 1 4018 1.00 3.08 916.25 0.65 98.28 2.46 92.92
2389 2 1 4019 1.00 2.83 835.81 1.05 95.10 8.43 93.54
2390 2 1 4020 1.00 2.74 784.26 0.96 96.08 4.34 90.29
2391 2 1 4021 1.00 2.76 792.39 0.29 96.43 4.39 90.00
2392 2 1 4022 1.00 2.76 868.58 0.34 96.43 3.43 89.09
2393 2 1 4023 1.00 2.75 717.29 1.04 95.48 5.09 90.49
2394 2 1 4024 1.00 2.89 657.48 0.71 97.57 4.72 92.03
2395 2 1 4025 1.00 2.94 663.39 1.45 96.54 2.56 89.66
2396 2 1 4026 1.00 2.94 643.54 0.33 96.54 2.92 88.91
2397 2 1 4027 1.00 2.93 644.86 2.94 95.07 3.87 92.57
2398 2 1 4028 1.00 2.94 728.37 0.71 95.35 3.00 88.14
2399 2 1 4029 1.00 2.95 807.83 0.16 95.35 6.49 91.09
2400 2 1 4030 1.00 2.87 899.02 1.98 94.94 6.28 92.21
2401 2 1 4031 1.00 2.89 925.47 0.00 94.94 7.85 91.82
2402 2 1 4034 1.00 3.03 918.98 1.02 95.15 8.48 94.57
2403 2 1 4035 1.00 3.01 853.09 0.05 95.42 9.37 94.00
2404 2 1 4036 1.00 3.09 742.57 5.11 94.97 5.15 94.96
2405 2 1 5152 1.00 2.49 891.74 2.08 94.94 4.13 89.78
2406 2 1 5195 1.00 2.62 863.47 0.00 95.17 5.74 89.66
2407 2 1 5196 1.00 2.62 891.95 0.66 95.17 4.36 88.94
2408 2 1 5574 1.00 2.16 904.17 3.18 94.94 5.16 91.58
2409 2 1 5575 1.00 2.12 907.13 1.96 94.96 5.58 90.76
2410 2 1 5778 1.00 2.99 898.80 0.90 95.62 7.14 92.79
2411 2 1 5779 1.00 2.96 820.92 0.07 95.62 6.17 91.11
2412 2 1 5780 1.00 2.82 841.25 0.13 96.02 4.89 90.00
2413 2 1 5781 1.00 2.86 867.18 0.06 95.98 8.49 93.54
2414 2 1 5783 1.00 2.82 893.81 0.05 98.88 3.03 90.92
2415 2 1 5787 1.00 2.80 900.97 1.26 96.70 3.37 90.27
2416 2 1 5791 1.00 2.43 913.56 0.17 95.08 6.90 91.23
2417 2 1 5796 1.00 2.31 792.99 0.84 95.18 8.35 92.91
2418 2 1 5797 1.00 2.28 799.83 0.06 96.26 4.58 89.42
2419 2 1 5798 1.00 2.30 761.66 0.86 96.26 5.39 90.97
2420 2 1 5799 1.00 2.40 807.25 1.29 96.01 4.23 90.07
2421 2 1 5800 1.00 2.48 780.68 0.55 96.02 5.66 91.51
2422 2 1 5801 1.00 2.48 830.38 2.43 96.02 7.80 94.86
2423 2 1 5802 1.00 2.54 859.19 0.58 97.34 6.87 95.29
2424 2 1 5803 1.00 2.62 878.09 1.09 98.19 5.88 93.91
2425 2 1 5804 1.00 2.45 865.65 0.72 95.07 4.25 88.63
2426 2 1 5805 1.00 2.55 922.45 0.49 94.96 4.36 89.87
2427 2 1 5806 1.00 2.22 744.80 1.83 95.81 6.71 92.71
2428 2 1 5807 1.00 2.15 677.75 0.28 96.29 10.97 95.83
2429 2 1 5808 1.00 2.60 770.23 0.33 97.60 5.51 92.17
2430 2 1 5809 1.00 2.67 769.58 0.45 100.03 3.99 93.28
2431 2 1 5810 1.00 2.21 876.05 2.88 101.62 4.23 97.08
2432 2 1 5811 1.00 2.23 919.74 1.14 101.62 3.66 94.80
2433 2 1 5812 1.00 2.23 793.38 2.78 97.43 6.78 95.36
2434 2 1 5813 1.00 2.41 812.30 0.80 101.20 1.19 92.03
2435 2 1 5814 1.00 2.43 867.54 2.38 99.60 5.50 96.11
2436 2 1 5815 1.00 2.52 821.47 0.00 99.53 3.04 91.23
2437 2 1 5816 1.00 2.81 803.38 0.71 100.47 3.31 93.44
2438 2 1 5817 1.00 2.91 826.59 0.00 95.44 6.31 90.85
2439 2 1 7837 1.00 3.06 733.75 0.62 95.39 1.73 86.93
2440 2 1 7838 1.00 3.03 747.93 0.68 95.39 2.03 87.31
2441 2 1 7839 1.00 3.07 766.16 1.39 95.39 3.80 89.78
2442 2 1 7840 1.00 3.08 727.81 0.00 95.39 3.16 87.77
2443 2 1 7841 1.00 3.08 701.85 1.74 98.87 3.29 93.12
2444 2 1 7843 1.00 3.05 681.30 6.00 95.29 4.95 95.43
2445 2 1 7860 1.00 2.67 874.42 1.95 97.67 4.73 93.19
2446 2 1 7861 1.00 2.78 877.02 0.92 95.87 4.38 90.09
2447 2 1 7862 1.00 2.78 854.88 1.30 95.87 4.26 90.55
2448 2 1 7863 1.00 2.88 797.42 3.58 96.33 3.71 97.43
2449 2 1 7864 1.00 2.45 775.48 2.46 95.45 4.69 91.19
2450 2 1 7865 1.00 2.42 789.30 0.82 95.45 6.26 91.80
2451 2 1 7866 1.00 2.34 801.45 0.95 95.07 6.45 92.62
2452 2 1 7867 1.00 2.35 819.11 1.80 95.07 6.04 91.40
2453 2 1 7868 1.00 2.41 818.61 1.12 95.28 5.12 90.06
2454 2 1 7869 1.00 2.29 793.33 5.24 94.96 6.16 95.30
2455 2 1 7872 1.00 2.42 897.95 0.01 96.64 7.94 93.14
2456 2 1 7873 1.00 2.52 907.01 0.00 97.32 5.22 91.38
2457 2 1 7875 1.00 2.51 921.20 0.69 98.70 3.79 92.50
2458 2 1 7977 1.00 2.99 870.30 0.02 94.94 4.02 88.10
2459 2 1 7978 1.00 2.98 819.32 0.76 99.54 4.39 94.33
2460 2 1 7979 1.00 3.02 914.65 0.51 100.43 2.19 92.28
2461 2 1 8037 1.00 2.59 885.31 1.23 96.58 1.79 88.33
2462 2 1 8038 1.00 2.74 904.51 2.66 95.49 1.48 88.50
2463 2 1 8040 1.00 2.80 878.00 1.91 95.66 7.53 94.07
2464 2 1 8041 1.00 2.78 848.55 0.95 95.64 6.71 92.22
2465 2 1 8042 1.00 2.95 857.26 0.39 100.77 3.63 94.41
2466 2 1 8044 1.00 2.76 823.01 1.45 95.07 5.92 97.30
2467 2 1 8045 1.00 2.73 817.99 1.57 94.94 6.25 91.65
2468 2 1 8046 1.00 2.71 926.28 0.13 96.23 4.47 89.83
2469 2 1 8099 1.00 1.73 889.48 3.69 95.46 4.02 91.90
2470 2 1 8101 1.00 1.59 927.18 1.58 96.63 2.18 88.12
2471 2 1 8102 1.00 1.57 910.71 0.72 97.22 1.83 87.88
2472 2 1 8103 1.00 1.58 903.70 0.00 95.14 2.25 85.10
2473 2 1 8104 1.00 1.63 867.51 0.25 95.32 2.59 86.45
2474 2 1 8107 1.00 1.76 857.17 2.50 95.82 0.67 86.89
2475 2 1 8108 1.00 1.77 886.45 0.00 95.82 2.92 86.66
2476 2 1 8110 1.00 1.66 921.07 1.28 96.45 2.59 88.12
2477 2 1 8112 1.00 1.44 906.64 1.34 96.68 3.39 89.17
2478 2 1 8114 1.00 1.31 920.19 0.12 95.28 4.20 87.05
2479 2 1 8115 1.00 1.35 929.93 0.11 97.55 5.39 90.65
2480 2 1 8116 1.00 1.28 899.25 0.39 96.50 1.95 86.40
2481 2 1 8117 1.00 1.33 864.36 3.74 97.56 3.67 92.88
2482 2 1 8118 1.00 1.32 902.40 2.41 97.56 1.85 91.17
2483 2 1 8119 1.00 1.28 929.62 3.06 96.43 1.42 88.33
2484 2 1 8121 1.00 1.49 805.14 1.47 98.91 3.03 91.03
2485 2 1 8122 1.00 1.54 892.78 1.43 96.04 4.65 92.93
2486 2 1 8123 1.00 1.50 824.94 2.42 95.98 2.01 88.14
2487 2 1 8124 1.00 1.51 818.27 1.48 95.98 1.31 86.41
2488 2 1 8125 1.00 1.41 864.46 0.20 96.22 7.16 91.13
2489 2 1 8126 1.00 1.42 869.07 0.65 95.39 3.14 86.89
2490 2 1 8127 1.00 1.42 881.85 2.18 95.39 1.95 87.08
2491 2 1 8128 1.00 1.37 896.77 1.43 96.31 1.15 86.40
2492 2 1 8129 1.00 1.28 853.36 0.30 96.68 2.42 86.82
2493 2 1 8130 1.00 1.33 834.49 0.29 98.15 4.89 90.95
2494 2 1 8131 1.00 1.22 728.01 0.48 95.30 4.46 88.30
2495 2 1 8132 1.00 1.37 776.90 0.00 96.35 7.27 91.12
2496 2 1 8133 1.00 1.57 799.98 0.76 105.27 4.06 99.92
2497 2 1 8134 1.00 1.56 879.24 2.16 103.38 3.68 96.92
2498 2 1 8156 1.00 1.39 884.57 0.71 95.21 4.42 87.87
2499 2 1 8157 1.00 1.18 607.27 0.73 99.07 1.39 88.51
2500 2 1 8158 1.00 1.18 579.05 1.44 99.01 4.76 92.96
2501 2 1 8159 1.00 1.17 684.49 1.24 95.64 3.56 87.75
2502 2 1 8160 1.00 1.18 681.93 0.49 96.14 3.28 87.23
2503 2 1 8161 1.00 1.15 704.33 2.77 95.06 4.83 90.22
2504 2 1 8162 1.00 1.11 613.24 0.00 96.52 2.90 86.67
2505 2 1 8163 1.00 1.15 697.43 0.00 97.47 2.49 87.25
2506 2 1 8164 1.00 1.16 707.21 0.75 97.47 3.14 88.66
2507 2 1 8165 1.00 1.12 831.71 0.01 94.94 4.07 88.48
2508 2 1 8166 1.00 1.13 784.34 0.44 94.94 4.26 86.90
2509 2 1 8167 1.00 1.14 814.20 1.63 94.94 6.30 90.15
2510 2 1 8168 1.00 1.43 810.01 2.63 97.41 5.56 94.26
2511 2 1 8169 1.00 1.52 841.15 1.11 100.40 2.58 93.90
2512 2 1 8170 1.00 1.54 836.67 1.47 99.05 5.08 94.88
2513 2 1 8171 1.00 1.90 830.98 0.75 96.97 2.25 88.00
2514 2 1 8172 1.00 1.91 806.87 0.25 96.97 3.02 88.28
2515 2 1 8173 1.00 1.91 789.13 2.22 97.84 3.30 92.13
2516 2 1 8174 1.00 1.92 720.03 2.36 98.61 2.97 92.00
2517 2 1 8175 1.00 1.91 738.93 0.10 98.61 2.83 89.59
2518 2 1 8176 1.00 1.92 818.81 3.05 96.64 5.61 93.65
2519 2 1 8177 1.00 1.82 906.38 1.76 97.46 1.98 89.15
2520 2 1 8178 1.00 1.85 873.56 0.00 98.30 1.80 88.09
2521 2 1 8179 1.00 1.84 892.46 0.32 97.73 1.71 87.74
2522 2 1 8180 1.00 1.84 843.12 2.06 97.73 2.54 90.60
2523 2 1 8181 1.00 1.92 834.88 0.45 95.81 6.81 92.47
2524 2 1 8182 1.00 1.92 838.40 1.71 98.64 7.84 96.26
2525 2 1 8183 1.00 1.94 804.74 0.18 95.73 4.17 88.15
2526 2 1 8184 1.00 1.88 756.17 2.14 96.33 5.64 92.19
2527 2 1 8185 1.00 1.86 719.91 2.51 95.50 7.08 93.09
2528 2 1 8186 1.00 1.85 713.41 0.00 95.50 6.95 90.43
2529 2 1 8187 1.00 1.85 715.58 1.23 95.50 7.20 91.92
2530 2 1 8188 1.00 1.86 667.72 1.24 95.67 4.44 89.36
2531 2 1 8189 1.00 1.86 727.43 0.00 95.67 4.90 88.57
2532 2 1 8190 1.00 2.03 842.44 0.10 97.76 1.93 87.94
2533 2 1 8191 1.00 2.09 899.25 2.45 98.38 2.14 91.20
2534 2 1 8192 1.00 2.06 813.81 6.27 95.37 4.55 94.60
2535 2 1 8205 1.00 2.19 857.74 0.90 95.16 5.02 89.40
2536 2 1 8206 1.00 2.28 796.47 3.96 96.29 8.32 97.76
2537 2 1 8207 1.00 2.25 737.80 2.36 95.29 5.38 91.63
2538 2 1 8208 1.00 2.59 786.31 0.21 96.66 5.12 91.23
2539 2 1 8209 1.00 2.48 824.82 1.67 97.95 3.28 91.52
2540 2 1 8210 1.00 2.64 830.47 0.55 99.41 1.30 90.43
2541 2 1 8211 1.00 2.58 800.20 0.08 94.99 6.27 90.05
2542 2 1 8212 1.00 2.67 742.64 0.73 94.94 8.57 93.05
2543 2 1 8213 1.00 2.67 886.04 1.70 94.94 4.11 89.81
2544 2 1 8214 1.00 2.72 861.86 3.94 95.45 2.36 91.25
2545 2 1 8217 1.00 2.63 909.97 3.96 96.93 3.97 94.20
2546 2 1 8220 1.00 3.06 891.03 4.39 96.48 2.75 93.29
2547 2 1 8245 1.00 3.01 743.13 2.03 95.45 5.48 92.11
2548 2 1 8246 1.00 3.01 777.01 1.09 95.45 6.43 92.12
2549 2 1 8247 1.00 3.01 732.93 0.28 95.45 7.71 92.58
2550 2 1 8248 1.00 3.00 666.79 1.75 95.45 4.80 91.13
2551 2 1 8257 1.00 2.93 807.06 3.23 95.25 2.16 89.80
2552 2 1 8258 1.00 2.93 758.04 5.61 95.25 3.13 93.05
2553 2 1 8259 1.00 2.92 780.86 0.91 95.25 1.34 86.58
2554 2 1 8260 1.00 2.92 856.15 4.79 95.25 1.23 90.43
2555 2 1 8261 1.00 2.93 837.31 0.77 95.25 2.43 88.04
2556 2 1 8262 1.00 2.92 892.31 0.91 95.25 2.35 88.24
2557 2 1 8266 1.00 2.83 916.52 0.32 96.25 4.11 89.78
2558 2 1 8706 1.00 3.06 861.06 1.23 97.40 2.77 90.60
2559 2 1 8707 1.00 2.91 896.77 0.89 96.95 5.10 91.99
2560 2 1 8711 1.00 2.99 914.71 0.05 96.04 4.01 92.22
2561 2 1 8712 1.00 2.96 826.96 0.17 97.94 1.83 89.32
2562 2 1 8713 1.00 2.95 787.01 2.30 97.94 2.52 92.29
2563 2 1 8714 1.00 3.06 882.06 1.07 96.48 4.83 91.96
2564 2 1 12531 1.00 3.00 918.67 0.00 95.54 12.01 97.67
2565 2 2 599 1.00 2.09 860.75 0.55 97.95 2.31 89.03
2566 2 2 600 1.00 2.09 853.80 0.18 97.39 2.10 88.00
2567 2 2 606 1.00 2.03 858.15 1.15 98.64 7.09 95.30
2568 2 2 607 1.00 2.01 853.46 2.20 98.64 4.64 93.85
2569 2 2 608 1.00 1.93 873.43 1.64 94.99 3.29 87.99
2570 2 2 609 1.00 1.96 809.93 0.80 94.99 2.96 86.85
2571 2 2 610 1.00 1.95 832.07 3.40 94.99 5.32 91.80
2572 2 2 611 1.00 1.94 788.18 0.51 94.99 5.13 88.72
2573 2 2 612 1.00 1.92 782.98 1.20 94.99 4.07 88.32
2574 2 2 613 1.00 1.94 808.31 0.67 94.99 4.48 88.23
2575 2 2 1092 1.00 1.79 898.73 0.67 95.58 2.39 86.68
2576 2 2 1093 1.00 1.79 830.33 0.47 95.58 3.26 87.24
2577 2 2 1094 1.00 1.76 899.94 0.61 96.06 1.94 86.62
2578 2 2 1095 1.00 1.82 928.68 2.25 95.59 3.06 89.34
2579 2 2 1096 1.00 1.83 916.83 0.38 95.59 3.90 87.88
2580 2 2 1097 1.00 1.86 887.58 2.52 96.78 2.92 90.25
2581 2 2 1098 1.00 1.93 920.10 2.15 97.61 5.64 93.47
2582 2 2 1205 1.00 1.43 880.17 2.00 96.76 3.12 89.45
2583 2 2 1207 1.00 1.48 837.87 3.19 95.73 4.32 90.86
2584 2 2 1208 1.00 1.42 839.75 2.40 99.41 3.17 92.64
2585 2 2 1209 1.00 1.43 875.98 1.67 99.41 2.38 91.02
